document_id,title,rapporteurs,shadow_rapporteurs,summary_link
2022/2739(DEA),Withdrawal of certain exemptions in respect of heated tobacco products,PROCACCINI Nicola (ECR),RIES Frédérique (Renew),
2022/2637(DEA),Transitional provisions for certificates of inspection issued in Ukraine,LINS Norbert (EPP),,
2021/3009(DEA),"Rules on paying agencies and other bodies, financial management, clearance of accounts, securities and use of euro",MÜLLER Ulrike (Renew),,
2021/3008(DEA),Additional requirements for Member States in their CAP Strategic Plans for 2023-2027 and rules for GAEC standard 1,JAHR Peter (EPP),,
2021/2718(DEA),Criteria for the designation of antimicrobials to be reserved for the treatment of certain infections in humans,HÄUSLING Martin (Greens/EFA),,
2021/2616(DEA),Examination of variations to the terms of marketing authorisations for medicinal products for human use and veterinary medicinal products,CANFIN Pascal (Renew),,
2021/2566(DEA),"Rules on non-compliances in relation to the system for the identification and registration for bovine, ovine and caprine animals and on the calculation of the level of administrative penalties in respect of declared animals under animal aid schemes or animal-related support measures",LINS Norbert (EPP),,
2021/2535(DEA),Basis for allocating the financial contribution in the apiculture sector (amending Delegated Regulation (EU) 2015/1366),LINS Norbert (EPP),,
2021/2531(DEA),Fruit and vegetables and wine sectors: temporary exceptional measures derogating from Regulation (EU) No 1308/2013 to address the market disturbance caused by the COVID-19 pandemic and measures linked to it (amending Delegated Regulation (EU) 2020/592),LINS Norbert (EPP),,
2021/2530(DEA),Fruit and vegetables sector and wine sector: derogation in respect of the year 2020 in connection with the COVID-19 pandemic (amending Delegated Regulations (EU) 2020/884 and (EU) 2016/1149),LINS Norbert (EPP),,
2021/2517(DEA),Amounts of Union support for rural development in the year 2021,LINS Norbert (EPP),,
2020/2861(DEA),Functioning of the Union Registry,TORVALDS Nils (Renew),MODIG Silvia (The Left),
2020/2633(DEA),Fruit and vegetables and wine sectors: temporary exceptional measures derogating from Regulation (EU) No 1308/2013 to address the market disturbance caused by the COVID-19 pandemic and measures linked to it,DE CASTRO Paolo (S&D),,
2023/3005(RPS),Resolution on the proposal for a Council regulation amending Annex II to Regulation (EC) No 396/2005 of the European Parliament and of the Council as regards maximum residue levels for thiacloprid in or on certain products,"ARENA Maria (S&D), WIEZIK Michal (Renew), PAULUS Jutta (Greens/EFA), HAZEKAMP Anja (The Left)",,
2023/2998(RPS),Resolution on the proposal for a Council regulation amending Annexes II and V to Regulation (EC) No 396/2005 of the European Parliament and of the Council as regards maximum residue levels for tricyclazole in or on certain products,MONTSERRAT Dolors (EPP),,
2023/2945(RPS),Commission Regulation amending Annexes II and V to Regulation (EC) No 396/2005 of the European Parliament and of the Council as regards maximum residue levels for fipronil in or on certain products,"ARENA Maria (S&D), WIEZIK Michal (Renew), PAULUS Jutta (Greens/EFA), HAZEKAMP Anja (The Left)",,
2023/2726(RPS),Commission Regulation amending Annex II to Regulation (EC) No 1333/2008 of the European Parliament and of the Council and the Annex to Commission Regulation (EU) No 231/2012 as regards the food additives nitrites (E 249-250) and nitrates (E 251-252),RIVASI Michèle (Greens/EFA),,
2021/2608(RPS),"Resolution on the draft Commission regulation amending Annexes II, III and IV to Regulation (EC) No 396/2005 as regards maximum residue levels for acequinocyl, acibenzolar-S-methyl, Bacillus subtilis strain IAB/BS03, emamectin, flonicamid, flutolanil, fosetyl, imazamox and oxathiapiprolin in or on certain products",RIVASI Michèle (Greens/EFA),"SCHNEIDER Christine (EPP), HUITEMA Jan (Renew)",
2020/2795(RPS),Resolution on the draft Commission regulation amending the Annex to Regulation (EU) No 231/2012 laying down specifications for food additives listed in Annexes II and III to Regulation (EC) No 1333/2008 as regards specifications for titanium dioxide (E 171),"NOVAK Ljudmila (EPP), ANDRIEU Eric (S&D), RIVASI Michèle (Greens/EFA), MÉLIN Joëlle (ID), EVI Eleonora (NI), WALLACE Mick (GUE/NGL)",,
2020/2735(RPS),Resolution on the draft Commission regulation amending Regulation (EC) No 1881/2006 as regards maximum levels of acrylamide in certain foodstuffs for infants and young children,"PIETIKÄINEN Sirpa (EPP), SCHALDEMOSE Christel (S&D), HOJSÍK Martin (Renew), PAULUS Jutta (Greens/EFA), EVI Eleonora (NI), WALLACE Mick (GUE/NGL)",,
2019/2776(RPS),Resolution on the draft Commission regulation amending Regulation (EU) No 546/2011 as regards the assessment of the impact of plant protection products on honeybees,"ANDRIEU Eric (S&D), HOJSÍK Martin (Renew), EICKHOUT Bas (Greens/EFA), HAZEKAMP Anja (GUE/NGL)",,
