document_id,title,rapporteurs,shadow_rapporteurs,summary_link
2022/0210(COD),European environmental economic accounts: new modules,CANFIN Pascal (Renew),"MARTUSCIELLO Fulvio (EPP), JERKOVIĆ Romana (S&D), EICKHOUT Bas (Greens/EFA), VONDRA Alexandr (ECR), KOKKALIS Petros (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1711058
2022/0195(COD),Nature restoration,LUENA César (S&D),"SCHNEIDER Christine (EPP), RODRÍGUEZ RAMOS María Soraya (Renew), PAULUS Jutta (Greens/EFA), VONDRA Alexandr (ECR), WALLACE Mick (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1708681
2022/0192(COD),Agricultural holdings: conversion of the Farm Accountancy Data Network into a Farm Sustainability Data Network,DECERLE Jérémy (Renew),"MOTREANU Dan-Ştefan (EPP), LAURETI Camilla (S&D), BITEAU Benoît (Greens/EFA), JURGIEL Krzysztof (ECR), KOKKALIS Petros (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1708456
2022/0196(COD),Sustainable use of plant protection products,WIENER Sarah (Greens/EFA),"BERNHUBER Alexander (EPP), ARENA Maria (S&D), HUITEMA Jan (Renew), VONDRA Alexandr (ECR), HAZEKAMP Anja (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1708667
2022/0105(COD),Industrial Emissions Portal,KANEV Radan (EPP),"CHAHIM Mohammed (S&D), WIEZIK Michal (Renew), PAULUS Jutta (Greens/EFA), ZALEWSKA Anna (ECR), LANCINI Danilo Oscar (ID), MATIAS Marisa (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1700258
2022/0104(COD),Industrial Emissions Directive,KANEV Radan (EPP),"CHAHIM Mohammed (S&D), WIEZIK Michal (Renew), PAULUS Jutta (Greens/EFA), ZALEWSKA Anna (ECR), LANCINI Danilo Oscar (ID), MATIAS Marisa (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1700248
2022/0100(COD),Ozone depleting substances,POLFJÄRD Jessica (EPP),"PLUMB Rovana (S&D), KNOTEK Ondřej (Renew), HOLMGREN Pär (Greens/EFA), ZALEWSKA Anna (ECR), HAZEKAMP Anja (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1700236
2022/0099(COD),Fluorinated gases regulation,EICKHOUT Bas (Greens/EFA),"KYMPOUROPOULOS Stelios (EPP), SIDL Günther (S&D), KNOTEK Ondřej (Renew), VONDRA Alexandr (ECR), LANCINI Danilo Oscar (ID), VILLUMSEN Nikolaj (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1700219
2022/0094(COD),New Regulation on Construction Products,DOLESCHAL Christian (EPP),"GRAPINI Maria (S&D), GOZI Sandro (Renew), GRUFFAT Claude (Greens/EFA), FIDANZA Carlo (ECR), BASSO Alessandra (ID), KONEČNÁ Kateřina (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1698978
2022/0092(COD),Empowering consumers for the green transition,BORZAN Biljana (S&D),"KOKALARI Arba (EPP), GOZI Sandro (Renew), CORMAND David (Greens/EFA), MAZUREK Beata (ECR), JORON Virginie (ID), PELLETIER Anne-Sophie (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1698966
