document_id,title,rapporteurs,shadow_rapporteurs,summary_link
2021/2101(INI),The role of cohesion policy in promoting innovative and smart transformation and regional ICT connectivity,MAESTRE Cristina (S&D),"BENJUMEA BENJUMEA Isabel (EPP), SOLÍS PÉREZ Susana (Renew), D'AMATO Rosa (Greens/EFA), MOŻDŻANOWSKA Andżelika Anna (ECR), PANZA Alessandro (ID), MICHELS Martina (The Left)",
2021/2098(INI),Mental Health in the Digital World of Work,WALSH Maria (EPP),"DURÁ FERRANDIS Estrella (S&D), CAÑAS Jordi (Renew), VAN SPARRENTAK Kim (Greens/EFA), RAFALSKA Elżbieta (ECR), LIZZI Elena (ID), GUSMÃO José (The Left)",
2021/2057(INI),"The role of culture, education, media and sport in the fight against racism",YENBOU Salima (Greens/EFA),"POLLÁK Peter (EPP), GARCÍA DEL BLANCO Ibán (S&D), SEMEDO Monica (Renew), KRUK Elżbieta (ECR), DA RE Gianantonio (ID), KIZILYÜREK Niyazi (The Left)",
2021/2036(INI),"Strengthening Democracy and Media Freedom and Pluralism in the EU: the undue use of actions under civil and criminal law to silence journalists, NGOs and civil society","METSOLA Roberta (EPP), WÖLKEN Tiemo (S&D)","ADAMOWICZ Magdalena (EPP), KOHUT Łukasz (S&D), TOOM Jana (Renew), TOUSSAINT Marie (Greens/EFA), RIBA I GINER Diana (Greens/EFA), DZHAMBAZKI Angel (ECR), FEST Nicolaus (ID), DALY Clare (The Left), AUBRY Manon (The Left)",
2021/2017(INI),Europe’s Media in the Digital Decade: An Action Plan to Support Recovery and Transformation,MELBĀRDE Dace (ECR),"ZOVKO Željana (EPP), SMERIGLIO Massimiliano (S&D), FARRENG Laurence (Renew), NIENASS Niklas (Greens/EFA), DA RE Gianantonio (ID), MICHELS Martina (The Left)",
2021/2010(INI),"Digital taxation: OECD negotiations, tax residency of digital companies and a possible European Digital Tax","SCHWAB Andreas (EPP), HLAVÁČEK Martin (Renew)","FUGLSANG Niels (S&D), CARÊME Damien (Greens/EFA), JAKI Patryk (ECR), DONATO Francesca (ID), SCHIRDEWAN Martin (GUE/NGL)",
2020/2268(INI),"Foreign interference in all democratic processes in the European Union, including disinformation",KALNIETE Sandra (EPP),"SCHIEDER Andreas (S&D), GROOTHUIS Bart (Renew), VON CRAMON-TAUBADEL Viola (Greens/EFA), MELBĀRDE Dace (ECR), DREOSTO Marco (ID)",
2020/2266(INI),Report on Artificial Intelligence in a Digital Age,VOSS Axel (EPP),"BENIFEI Brando (S&D), ANSIP Andrus (Renew), BOESELAGER Damian (Greens/EFA), BOURGEOIS Geert (ECR), BARDELLA Jordan (ID), BARRENA ARZA Pernando (The Left)",
2020/2217(INI),A European strategy for data,KUMPULA-NATRI Miapetra (S&D),"DANTI Nicola (Renew), TOŠENOVSKÝ Evžen (ECR), MÉLIN Joëlle (ID)",
2020/2216(INI),Shaping the digital future of Europe: removing barriers to the functioning of the digital single market and improving the use of AI for European consumers,CLUNE Deirdre (EPP),"GEBHARDT Evelyne (S&D), KOLAJA Marcel (Greens/EFA), BASSO Alessandra (ID)",
2020/2022(INI),Digital Services Act and fundamental rights issues posed,PEETERS Kris (EPP),BREYER Patrick (Greens/EFA),
2020/2016(INI),Artificial intelligence in criminal law and its use by the police and judicial authorities in criminal matters,VITANOV Petar (S&D),"VANDENKENDELAERE Tom (EPP), TUDORACHE Dragoş (Renew), BREYER Patrick (Greens/EFA), VANDENDRIESSCHE Tom (ID)",
2020/2015(INI),Intellectual property rights for the development of artificial intelligence technologies,SÉJOURNÉ Stéphane (Renew),"BREYER Patrick (Greens/EFA), DZHAMBAZKI Angel (ECR), REGIMENTI Luisa (ID)",
2020/2013(INI),Artificial intelligence: questions of interpretation and application of international law in so far as the EU is affected in the areas of civil and military uses and of state authority outside the scope of criminal justice,LEBRETON Gilles (ID),"MELCHIOR Karen (Renew), DZHAMBAZKI Angel (ECR)",
2019/2186(INI),"Fair working conditions, rights and social protection for platform workers - New forms of employment linked to digital development",BRUNET Sylvie (Renew),"RADTKE Dennis (EPP), GUALMINI Elisabetta (S&D), VAN SPARRENTAK Kim (Greens/EFA), ZALEWSKA Anna (ECR), BILDE Dominique (ID)",
2019/2168(INI),Closing the digital gender gap: women’s participation in the digital economy,CARVALHO Maria da Graça (EPP),"LEITÃO-MARQUES Maria-Manuel (S&D), MELCHIOR Karen (Renew), REINTKE Terry (Greens/EFA), MOŻDŻANOWSKA Andżelika Anna (ECR), ANDERSON Christine (ID), MODIG Silvia (GUE/NGL)",
